id_agente,categoria,origine,destinazione,famiglia,anni_stab,anni_lavoro,attrattivita,soglia,eta,emigrato,gravity,pp,uty_T,anno
34482,Lavoratore_Laurea,Liguria,Veneto,true,14,14,0.0405,0.6650,45,false,0.0192,0.0703,0.0334,2
39667,Lavoratore_Laurea,Sicilia,Piemonte,true,14,14,0.3213,1.0706,55,false,0.0088,0.5479,0.5910,2
23593,Lavoratore_Diploma,Sardegna,Lombardia,true,14,14,0.2444,1.1514,54,false,0.0135,0.6630,0.0000,2
27378,Lavoratore_Diploma,Puglia,Piemonte,true,14,14,0.1460,1.2922,53,false,0.0056,0.3989,0.0000,2
27175,Disoccupato_Diploma,Puglia,Lombardia,true,0,5,0.2419,0.9159,46,false,0.0169,0.6518,0.0000,2
26233,Lavoratore_Diploma,Abruzzo,Lazio,true,23,23,0.2619,0.7494,54,false,0.2479,0.4271,0.0000,2
21361,Lavoratore_Diploma,Calabria,Veneto,true,12,12,0.1956,1.2776,58,false,0.0050,0.5374,0.0000,2
39816,Lavoratore_Diploma,Sicilia,Lazio,true,6,6,0.2406,0.8992,48,false,0.0642,0.5909,0.0000,2
33126,Lavoratore_Diploma,Marche,Trentino-Alto Adige,true,5,5,0.2363,0.6825,29,false,0.0046,0.4476,0.2288,2
35917,Lavoratore_Laurea,Lazio,Veneto,true,9,9,-0.0150,0.6230,38,false,0.0760,-0.1338,0.0000,2
33506,Lavoratore_Diploma,Marche,Valle d'Aosta,true,15,15,0.0511,1.0815,44,false,0.0001,0.1418,0.0000,2
35767,Disoccupato_Diploma,Lazio,Toscana,true,0,9,-0.0132,0.3516,45,false,0.1427,-0.2098,0.0000,2
36407,Lavoratore_Laurea,Umbria,Trentino-Alto Adige,true,10,10,0.1691,0.7029,54,false,0.0031,0.3474,0.2100,2
21614,Lavoratore_Diploma,Calabria,Valle d'Aosta,true,4,4,0.1923,1.1957,39,false,0.0000,0.5346,0.0000,2
26852,Disoccupato_Diploma,Abruzzo,Umbria,true,0,22,0.0384,0.3559,54,false,0.0240,0.0776,0.0000,2
26818,Lavoratore_Diploma,Abruzzo,Trentino-Alto Adige,true,5,5,0.1475,0.8481,34,false,0.0025,0.4071,0.0000,2
36107,Lavoratore_Laurea,Umbria,Lazio,true,4,4,0.1636,0.5708,53,false,0.1182,0.3404,-0.0513,2
39699,Lavoratore_Diploma,Sicilia,Marche,true,11,11,0.1228,1.0023,44,false,0.0081,0.3316,0.0000,2
32536,Lavoratore_Laurea,Lombardia,Puglia,true,15,15,-0.3095,1.0433,53,false,0.0169,-0.6164,-0.4668,2
25241,Lavoratore_Diploma,Campania,Umbria,false,1,1,0.2890,0.4437,19,false,0.0198,0.3406,0.4343,2
38651,Lavoratore_Laurea,Emilia-Romagna,Lazio,true,8,8,0.0700,0.5732,35,false,0.1059,0.0660,0.0000,2
27012,Lavoratore_Diploma,Puglia,Lombardia,true,12,12,0.2213,1.1866,43,false,0.0169,0.5945,0.0000,2
25503,Lavoratore_Diploma,Campania,Lazio,true,10,10,0.3016,0.7232,50,false,0.2648,0.5170,0.0000,2
26517,Lavoratore_Diploma,Abruzzo,Toscana,true,22,22,0.0825,0.9142,57,false,0.0239,0.2003,0.0000,2
23339,Lavoratore_Diploma,Sardegna,Trentino-Alto Adige,true,2,2,0.1962,1.0671,40,false,0.0011,0.5439,0.0000,2
24401,Lavoratore_Diploma,Molise,Veneto,true,5,5,0.1827,0.9195,44,false,0.0024,0.5051,0.0000,2
35195,Lavoratore_Diploma,Lazio,Emilia-Romagna,true,12,12,0.0242,0.8695,55,false,0.1059,-0.0612,0.0000,2
34380,Lavoratore_Laurea,Liguria,Lazio,true,13,13,0.0909,0.7212,45,false,0.0154,0.2042,0.0525,2
30907,Lavoratore_Diploma,Friuli-Venezia Giulia,Umbria,true,2,2,-0.0462,0.7388,40,false,0.0042,-0.1335,0.0000,2
38792,Lavoratore_Laurea,Emilia-Romagna,Umbria,true,10,10,-0.0854,0.6979,62,false,0.0432,-0.2743,-0.0273,2
33305,Lavoratore_Diploma,Marche,Emilia-Romagna,true,5,5,0.0885,0.6650,34,false,0.0394,0.1981,0.0000,2
20284,Lavoratore_Diploma,Trentino-Alto Adige,Piemonte,true,11,11,-0.0050,0.8277,44,false,0.0121,-0.0830,0.0962,2
23433,Lavoratore_Diploma,Sardegna,Trentino-Alto Adige,false,5,5,0.4709,0.9278,33,false,0.0011,0.6805,0.7247,2
23041,Lavoratore_Diploma,Sardegna,Lazio,false,4,4,0.5479,0.6151,23,false,0.0167,0.9296,0.5462,2
34935,Lavoratore_Diploma,Liguria,Lazio,true,2,2,0.0770,0.8831,50,false,0.0154,0.1955,0.0000,2
23366,Lavoratore_Laurea,Sardegna,Lombardia,true,8,8,0.4113,0.8810,47,false,0.0135,0.7381,0.6865,2
36806,Lavoratore_Laurea,Umbria,Lombardia,true,22,22,0.2134,0.9171,62,false,0.0187,0.4777,0.1635,2
38395,Lavoratore_Laurea,Emilia-Romagna,Toscana,true,2,2,0.3873,0.3713,35,true,1.0000,-0.1367,0.0000,2
33417,Disoccupato_Diploma,Marche,Liguria,false,0,9,-0.0887,0.4590,45,false,0.0034,0.0789,-0.3534,2
35889,Lavoratore_Diploma,Lazio,Piemonte,true,2,2,-0.0116,1.0946,57,false,0.0251,-0.0626,0.0000,2
25043,Lavoratore_Diploma,Campania,Lazio,true,11,11,0.3176,0.6365,34,false,0.2648,0.5616,0.0000,2
29475,Lavoratore_Laurea,Basilicata,Valle d'Aosta,true,21,21,0.1943,1.1265,57,false,0.0000,0.4795,0.1069,2
34654,Lavoratore_Diploma,Liguria,Veneto,true,6,6,0.0334,0.8377,43,false,0.0192,0.0696,0.0000,2
28333,Lavoratore_Diploma,Piemonte,Veneto,false,3,3,-0.1322,0.6236,24,false,0.0318,-0.1134,-0.2724,2
39586,Lavoratore_Diploma,Sicilia,Trentino-Alto Adige,true,18,18,0.2187,1.2195,49,false,0.0026,0.6048,0.0000,2
27209,Lavoratore_Diploma,Puglia,Valle d'Aosta,true,4,4,0.1301,1.1317,35,false,0.0001,0.3614,0.0000,2
21568,Lavoratore_Diploma,Calabria,Emilia-Romagna,true,3,3,0.2373,1.1188,40,false,0.0047,0.6538,0.0000,2
38585,Lavoratore_Laurea,Emilia-Romagna,Trentino-Alto Adige,true,10,10,0.0909,0.5189,48,false,0.0629,0.0730,0.1828,2
22768,Lavoratore_Diploma,Veneto,Emilia-Romagna,true,2,2,0.1785,0.5186,27,false,0.3774,0.1018,0.0000,2
28766,Lavoratore_Diploma,Piemonte,Marche,true,2,2,-0.1922,0.7747,28,false,0.0059,-0.3279,-0.2655,2
25641,Lavoratore_Laurea,Campania,Lazio,true,14,14,0.3620,0.6163,52,false,0.2648,0.5423,0.2520,2
34610,Lavoratore_Diploma,Liguria,Sardegna,true,9,9,-0.1191,1.1945,65,false,0.0029,-0.3346,0.0000,2
27171,Lavoratore_Laurea,Puglia,Lombardia,true,2,2,0.2418,1.0252,39,false,0.0169,0.6164,0.0620,2
32372,Lavoratore_Laurea,Lombardia,Puglia,true,9,9,-0.2270,0.9242,38,false,0.0169,-0.6164,-0.0620,2
31809,Lavoratore_Diploma,Toscana,Abruzzo,true,10,10,-0.0616,0.7536,48,false,0.0239,-0.2003,0.0000,2
39078,Lavoratore_Diploma,Sicilia,Emilia-Romagna,true,3,3,0.2140,1.0325,38,false,0.0161,0.5752,0.0000,2
23965,Lavoratore_Diploma,Sardegna,Piemonte,true,3,3,0.2241,1.0253,48,false,0.0062,0.5077,0.1899,2
25186,Lavoratore_Diploma,Campania,Lazio,true,23,23,0.3016,0.7754,49,false,0.2648,0.5170,0.0000,2
33684,Lavoratore_Diploma,Marche,Lombardia,false,3,3,0.4014,0.6262,24,false,0.0222,0.6922,0.3811,2
21299,Lavoratore_Laurea,Calabria,Toscana,true,4,4,0.1759,0.9605,38,false,0.0044,0.4836,0.0000,2
22900,Lavoratore_Diploma,Veneto,Emilia-Romagna,true,20,20,0.1880,0.7693,54,false,0.3774,0.0646,0.0000,2
37070,Lavoratore_Diploma,Valle d'Aosta,Toscana,true,13,13,-0.0228,0.9451,49,false,0.0006,-0.0642,0.0000,2
35110,Lavoratore_Diploma,Lazio,Trentino-Alto Adige,true,4,4,0.0098,0.8261,31,false,0.0111,0.0139,0.0000,2
25398,Lavoratore_Laurea,Campania,Lombardia,true,10,10,0.3573,0.9254,53,false,0.0405,0.6796,0.4668,2
30848,Lavoratore_Diploma,Friuli-Venezia Giulia,Liguria,false,2,2,-0.0352,0.6071,20,false,0.0024,-0.0027,-0.0963,2
37340,Lavoratore_Laurea,Valle d'Aosta,Liguria,true,4,4,-0.0055,0.6827,56,false,0.0011,-0.0689,0.0926,2
23137,Lavoratore_Diploma,Sardegna,Lombardia,true,5,5,0.4249,0.8603,27,false,0.0135,1.0331,0.0000,2
26094,Lavoratore_Laurea,Abruzzo,Lazio,true,6,6,0.2734,0.6307,59,false,0.2479,0.4094,0.0875,2
20017,Lavoratore_Laurea,Trentino-Alto Adige,Toscana,true,3,3,-0.0843,0.5071,34,false,0.0252,-0.2098,-0.0973,2
35320,Lavoratore_Diploma,Lazio,Liguria,true,16,16,-0.0697,0.9363,46,false,0.0154,-0.2123,0.0000,2
30943,Lavoratore_Diploma,Friuli-Venezia Giulia,Piemonte,true,18,18,0.0487,1.0525,41,false,0.0045,0.1300,0.0000,2
29726,Lavoratore_Laurea,Basilicata,Trentino-Alto Adige,true,3,3,0.3635,0.7418,27,false,0.0004,0.8387,0.0973,2
35691,Lavoratore_Laurea,Lazio,Friuli-Venezia Giulia,true,6,6,-0.0979,0.6325,34,false,0.0148,-0.2328,-0.1013,2
25179,Lavoratore_Diploma,Campania,Lazio,true,4,4,0.3016,0.7182,50,false,0.2648,0.5170,0.0000,2
25802,Lavoratore_Diploma,Campania,Trentino-Alto Adige,true,16,16,0.1935,1.0487,42,false,0.0056,0.5309,0.0000,2
30009,Lavoratore_Diploma,Friuli-Venezia Giulia,Trentino-Alto Adige,true,4,4,0.1222,0.6159,28,false,0.0060,0.2953,0.0000,2
35614,Lavoratore_Diploma,Lazio,Veneto,false,2,2,-0.1024,0.5169,21,false,0.0760,-0.2257,-0.1067,2
23804,Lavoratore_Diploma,Sardegna,Lazio,true,5,5,0.1980,0.8463,35,false,0.0167,0.5300,0.0000,2
38756,Lavoratore_Laurea,Emilia-Romagna,Veneto,true,6,6,0.1204,0.4947,43,false,0.3774,-0.0678,-0.0977,2
32374,Lavoratore_Laurea,Lombardia,Friuli-Venezia Giulia,true,4,4,-0.1381,0.9579,60,false,0.0187,-0.3400,-0.1173,2
33876,Lavoratore_Diploma,Marche,Lazio,true,8,8,0.1252,0.7570,40,false,0.0730,0.2593,0.0000,2
35565,Lavoratore_Diploma,Lazio,Lombardia,true,23,23,0.0836,1.1029,55,false,0.0820,0.1329,0.0000,2
28314,Lavoratore_Diploma,Piemonte,Lombardia,true,27,27,0.3252,0.8197,55,false,0.5837,0.1956,0.0000,2
22985,Lavoratore_Diploma,Veneto,Lombardia,true,31,31,0.1640,1.0050,58,false,0.1623,0.2588,0.0000,2
29498,Disoccupato_Laurea,Basilicata,Lazio,true,0,18,0.2245,0.4244,53,false,0.0093,0.6128,0.0000,2
22534,Lavoratore_Laurea,Veneto,Emilia-Romagna,true,10,10,0.2090,0.6980,64,false,0.3774,0.0678,0.0977,2
32726,Lavoratore_Diploma,Lombardia,Liguria,true,4,4,0.0630,0.6677,52,false,0.4150,-0.3284,0.0000,2
37727,Lavoratore_Diploma,Valle d'Aosta,Toscana,true,11,11,-0.0228,0.9099,45,false,0.0006,-0.0642,0.0000,2
32142,Lavoratore_Diploma,Lombardia,Friuli-Venezia Giulia,true,13,13,-0.1090,0.9147,41,false,0.0187,-0.3255,0.0000,2
30760,Lavoratore_Diploma,Friuli-Venezia Giulia,Emilia-Romagna,true,1,1,0.0865,0.5379,19,false,0.0239,0.1915,0.0000,2
36216,Lavoratore_Laurea,Umbria,Lombardia,true,4,4,0.2510,0.6950,36,false,0.0187,0.5140,0.2845,2
24300,Lavoratore_Diploma,Molise,Emilia-Romagna,true,12,12,0.1915,1.0167,55,false,0.0022,0.5297,0.0000,2
34365,Lavoratore_Diploma,Liguria,Emilia-Romagna,true,23,23,0.0647,0.8095,50,false,0.0377,0.1342,0.0000,2
26905,Lavoratore_Diploma,Abruzzo,Trentino-Alto Adige,false,4,4,0.4566,0.6168,29,false,0.0025,0.7069,0.5334,2
27862,Lavoratore_Diploma,Puglia,Valle d'Aosta,true,4,4,0.1747,1.1317,35,false,0.0001,0.3894,0.1698,2
26753,Lavoratore_Diploma,Abruzzo,Liguria,false,10,10,0.1422,0.7939,34,false,0.0027,0.2474,0.1732,2
33851,Lavoratore_Laurea,Marche,Trentino-Alto Adige,true,19,19,0.1381,0.8520,61,false,0.0046,0.2785,0.1759,2
31906,Lavoratore_Diploma,Toscana,Emilia-Romagna,true,2,2,0.4839,0.6243,53,false,1.0000,0.1317,0.0000,2
26028,Lavoratore_Diploma,Abruzzo,Toscana,true,2,2,0.1266,0.5808,25,false,0.0239,0.2900,0.0000,2
25203,Lavoratore_Laurea,Campania,Lombardia,true,2,2,0.2748,0.8464,33,false,0.0405,0.6796,0.0620,2
37384,Lavoratore_Diploma,Valle d'Aosta,Trentino-Alto Adige,false,4,4,0.1821,0.6660,32,false,0.0002,0.1786,0.3675,2
20115,Lavoratore_Laurea,Trentino-Alto Adige,Liguria,true,5,5,-0.0926,0.6610,40,false,0.0072,-0.2111,-0.0973,2
31950,Lavoratore_Diploma,Toscana,Umbria,true,16,16,-0.0201,0.6506,43,false,0.0637,-0.1331,0.0000,2
38314,Lavoratore_Laurea,Emilia-Romagna,Valle d'Aosta,true,2,2,-0.0701,0.7267,46,false,0.0008,-0.0692,-0.2236,2
33164,Lavoratore_Diploma,Marche,Lazio,true,2,2,0.1811,0.5379,29,false,0.0730,0.3802,0.0000,2
33122,Lavoratore_Laurea,Marche,Lombardia,true,8,8,0.2163,0.7167,35,false,0.0222,0.4399,0.2372,2
30555,Lavoratore_Diploma,Friuli-Venezia Giulia,Valle d'Aosta,true,2,2,0.0026,0.7849,20,false,0.0001,0.1076,-0.1790,2
33648,Lavoratore_Laurea,Marche,Liguria,true,3,3,0.0257,0.7136,32,false,0.0034,0.0674,0.0000,2
28053,Lavoratore_Diploma,Piemonte,Trentino-Alto Adige,true,7,7,0.0328,0.7996,33,false,0.0121,0.0765,0.0000,2
27137,Lavoratore_Diploma,Puglia,Valle d'Aosta,true,4,4,0.1301,1.1917,45,false,0.0001,0.3614,0.0000,2
20222,Lavoratore_Diploma,Trentino-Alto Adige,Veneto,true,6,6,-0.0093,0.6011,35,false,0.0938,-0.1397,0.0000,2
29511,Disoccupato_Laurea,Basilicata,Piemonte,true,0,2,0.3348,0.6100,28,false,0.0010,0.8227,0.0000,2
21413,Lavoratore_Diploma,Calabria,Piemonte,true,10,10,0.2171,1.2697,53,false,0.0023,0.6007,0.0000,2
35848,Lavoratore_Diploma,Lazio,Friuli-Venezia Giulia,false,3,3,-0.1544,0.5779,24,false,0.0148,-0.3425,-0.0853,2
24073,Lavoratore_Laurea,Molise,Trentino-Alto Adige,true,10,10,0.3284,0.8123,47,false,0.0003,0.6217,0.5133,2
29576,Lavoratore_Diploma,Basilicata,Trentino-Alto Adige,false,4,4,0.6954,0.7625,25,false,0.0004,1.0544,0.8376,2
25953,Lavoratore_Diploma,Campania,Veneto,true,21,21,0.1572,1.1444,58,false,0.0378,0.3912,0.0000,2
32400,Lavoratore_Diploma,Lombardia,Abruzzo,true,18,18,-0.2009,1.0689,51,false,0.0156,-0.5716,-0.0100,2
22881,Lavoratore_Diploma,Veneto,Marche,false,3,3,-0.0865,0.4691,25,false,0.0514,-0.2332,-0.0368,2
37581,Lavoratore_Diploma,Valle d'Aosta,Lazio,true,7,7,0.0465,1.0860,44,false,0.0005,0.1287,0.0000,2
36626,Lavoratore_Laurea,Umbria,Piemonte,true,2,2,0.1884,0.6311,27,false,0.0049,0.3706,0.1565,2
35892,Lavoratore_Laurea,Lazio,Friuli-Venezia Giulia,true,5,5,-0.0979,0.6882,33,false,0.0148,-0.2328,-0.1013,2
28461,Lavoratore_Laurea,Piemonte,Trentino-Alto Adige,true,6,6,0.0160,0.7262,52,false,0.0121,0.0738,-0.0777,2
35799,Disoccupato_Diploma,Lazio,Umbria,false,0,2,0.0314,0.1921,36,false,0.1182,-0.4065,0.3958,2
29334,Lavoratore_Diploma,Basilicata,Toscana,true,3,3,0.1442,0.9856,46,false,0.0024,0.3980,0.0000,2
39471,Lavoratore_Laurea,Sicilia,Piemonte,true,19,19,0.3213,1.0923,55,false,0.0088,0.5479,0.5910,2
37251,Lavoratore_Diploma,Valle d'Aosta,Umbria,true,9,9,-0.0771,1.1431,58,false,0.0001,-0.2143,0.0000,2
23160,Lavoratore_Diploma,Sardegna,Piemonte,true,4,4,0.1709,0.9658,35,false,0.0062,0.4674,0.0000,2
37260,Lavoratore_Diploma,Valle d'Aosta,Friuli-Venezia Giulia,true,16,16,-0.0229,1.0909,39,false,0.0001,-0.0639,0.0000,2
26806,Lavoratore_Diploma,Abruzzo,Trentino-Alto Adige,true,6,6,0.1792,1.0488,57,false,0.0025,0.4421,0.0937,2
27407,Lavoratore_Diploma,Puglia,Lazio,true,3,3,0.4012,0.7194,24,false,0.0392,0.7674,0.3259,2
31402,Lavoratore_Laurea,Toscana,Trentino-Alto Adige,true,6,6,0.1464,0.5084,34,false,0.0252,0.2257,0.2662,2
29517,Lavoratore_Diploma,Basilicata,Trentino-Alto Adige,true,8,8,0.2178,1.1559,47,false,0.0004,0.6048,0.0000,2
29877,Lavoratore_Diploma,Basilicata,Toscana,true,9,9,0.1565,0.9250,31,false,0.0024,0.4321,0.0000,2
36513,Lavoratore_Laurea,Umbria,Piemonte,true,16,16,0.1592,0.9169,57,false,0.0049,0.2736,0.2878,2
20858,Lavoratore_Diploma,Trentino-Alto Adige,Toscana,true,8,8,-0.0634,0.7027,35,false,0.0252,-0.2068,0.0000,2
38781,Lavoratore_Diploma,Emilia-Romagna,Umbria,true,5,5,-0.0764,0.6710,44,false,0.0432,-0.2648,0.0000,2
39750,Lavoratore_Diploma,Sicilia,Trentino-Alto Adige,true,21,21,0.2566,1.2798,53,false,0.0026,0.6568,0.0937,2
36645,Lavoratore_Diploma,Umbria,Lazio,true,5,5,0.2509,0.5543,24,false,0.1182,0.5116,0.0000,2
37129,Lavoratore_Diploma,Valle d'Aosta,Lazio,true,8,8,0.0465,1.1074,39,false,0.0005,0.1287,0.0000,2
24667,Lavoratore_Diploma,Lombardia,Trentino-Alto Adige,false,0,1,-0.0794,0.3854,27,false,0.0883,-0.2191,-0.0589,2
35855,Lavoratore_Diploma,Lazio,Piemonte,true,2,2,0.0254,0.7811,26,false,0.0251,-0.1063,0.2586,2
26078,Lavoratore_Diploma,Abruzzo,Toscana,false,3,3,0.2003,0.4804,28,false,0.0239,0.3497,0.1763,2
38029,Lavoratore_Laurea,Emilia-Romagna,Lazio,true,5,5,0.0700,0.6381,38,false,0.1059,0.0660,0.0000,2
33796,Lavoratore_Diploma,Marche,Liguria,true,5,5,0.0245,0.8739,34,false,0.0034,0.0639,0.0000,2
25107,Lavoratore_Laurea,Campania,Lazio,true,19,19,0.3620,0.7772,63,false,0.2648,0.5423,0.2520,2
39687,Lavoratore_Diploma,Sicilia,Lombardia,true,4,4,0.2950,1.3098,59,false,0.0230,0.7864,0.0100,2
26621,Lavoratore_Diploma,Abruzzo,Lazio,true,11,11,0.2497,0.6238,47,false,0.2479,0.3932,0.0000,2
20732,Lavoratore_Diploma,Trentino-Alto Adige,Lazio,true,3,3,-0.0008,0.7101,29,false,0.0111,-0.0118,0.0000,2
21881,Lavoratore_Diploma,Calabria,Lazio,true,8,8,0.2449,1.0335,48,false,0.0143,0.6633,0.0000,2
26315,Lavoratore_Laurea,Abruzzo,Trentino-Alto Adige,true,9,9,0.2375,0.6543,36,false,0.0025,0.4479,0.3698,2
20901,Lavoratore_Diploma,Trentino-Alto Adige,Piemonte,true,4,4,-0.0051,0.7568,33,false,0.0121,-0.0830,0.0954,2
33218,Lavoratore_Laurea,Marche,Liguria,true,12,12,-0.0023,0.7624,49,false,0.0034,0.0674,-0.1379,2
36403,Lavoratore_Laurea,Umbria,Friuli-Venezia Giulia,true,21,21,0.0608,0.7675,57,false,0.0042,0.1377,0.0462,2
29213,Lavoratore_Diploma,Basilicata,Lazio,true,9,9,0.2166,0.8779,52,false,0.0093,0.5909,0.0000,2
37607,Lavoratore_Diploma,Valle d'Aosta,Friuli-Venezia Giulia,true,26,26,-0.0229,1.2588,58,false,0.0001,-0.0639,0.0000,2
34578,Lavoratore_Diploma,Liguria,Toscana,true,2,2,0.0148,0.6757,45,false,0.0317,0.0025,0.0000,2
20980,Lavoratore_Diploma,Trentino-Alto Adige,Emilia-Romagna,true,25,25,0.0004,0.7424,49,false,0.0629,-0.0751,0.0000,2
21519,Lavoratore_Diploma,Calabria,Trentino-Alto Adige,true,8,8,0.2440,1.2639,48,false,0.0008,0.6772,0.0000,2
37849,Lavoratore_Diploma,Valle d'Aosta,Lombardia,true,6,6,0.1084,0.7222,48,false,0.0092,0.2845,0.0100,2
27348,Lavoratore_Diploma,Puglia,Veneto,true,8,8,0.1280,1.1790,54,false,0.0164,0.3357,0.0000,2
27342,Lavoratore_Diploma,Puglia,Piemonte,true,4,4,0.2373,0.9478,26,false,0.0056,0.5787,0.0000,2
37239,Lavoratore_Diploma,Valle d'Aosta,Lazio,true,12,12,0.0465,1.0602,44,false,0.0005,0.1287,0.0000,2
31067,Lavoratore_Diploma,Toscana,Piemonte,true,25,25,0.0627,0.9728,52,false,0.0362,0.1303,0.0000,2
26464,Lavoratore_Diploma,Abruzzo,Valle d'Aosta,true,7,7,0.0952,1.3203,63,false,0.0001,0.2645,0.0000,2
33493,Lavoratore_Laurea,Marche,Lazio,true,4,4,0.1527,0.4611,30,false,0.0730,0.3359,0.0000,2
27519,Lavoratore_Diploma,Puglia,Abruzzo,true,18,18,0.0301,0.9256,51,false,0.0126,0.0684,0.0000,2
25246,Lavoratore_Diploma,Campania,Marche,true,5,5,0.1079,0.8837,56,false,0.0348,0.2577,0.0000,2
30351,Lavoratore_Diploma,Friuli-Venezia Giulia,Veneto,true,9,9,0.0638,0.6240,43,false,0.0913,0.0667,0.0000,2
36945,Lavoratore_Diploma,Umbria,Friuli-Venezia Giulia,true,14,14,0.0499,0.8471,52,false,0.0042,0.1335,0.0000,2
35505,Lavoratore_Diploma,Lazio,Abruzzo,true,15,15,-0.0332,0.6209,38,false,0.2479,-0.3932,0.0000,2
29162,Lavoratore_Laurea,Basilicata,Trentino-Alto Adige,true,3,3,0.4033,0.9751,49,false,0.0004,0.6687,0.7977,2
33070,Lavoratore_Laurea,Marche,Campania,true,5,5,-0.0822,0.6727,40,false,0.0348,-0.2707,0.0000,2
37382,Lavoratore_Laurea,Valle d'Aosta,Veneto,true,21,21,0.0264,0.9821,61,false,0.0006,0.0014,0.1260,2
24435,Disoccupato_Diploma,Molise,Friuli-Venezia Giulia,false,0,14,0.3501,0.3990,42,false,0.0007,0.4991,0.5462,2
22620,Lavoratore_Diploma,Veneto,Piemonte,true,16,16,0.0366,0.9662,46,false,0.0318,0.0632,0.0000,2
34260,Lavoratore_Laurea,Liguria,Lombardia,true,11,11,0.3585,0.6342,60,false,0.4150,0.3415,0.2673,2
34107,Lavoratore_Diploma,Liguria,Toscana,true,6,6,0.0148,0.7283,42,false,0.0317,0.0025,0.0000,2
23662,Lavoratore_Diploma,Sardegna,Friuli-Venezia Giulia,true,6,6,0.1218,1.3619,63,false,0.0010,0.3375,0.0000,2
22599,Lavoratore_Laurea,Veneto,Lombardia,true,2,2,0.2161,0.6829,52,false,0.1623,0.2712,0.2339,2
21608,Lavoratore_Diploma,Calabria,Friuli-Venezia Giulia,true,3,3,0.1700,1.1088,50,false,0.0014,0.4707,0.0000,2
31407,Lavoratore_Diploma,Toscana,Lazio,true,5,5,0.1317,0.8683,59,false,0.1427,0.1929,0.0000,2
20982,Lavoratore_Laurea,Trentino-Alto Adige,Lombardia,true,19,19,0.0760,0.5810,46,false,0.0883,0.1303,-0.0465,2
36283,Lavoratore_Diploma,Umbria,Piemonte,false,2,2,0.2399,0.7439,32,false,0.0049,0.3299,0.3821,2
33494,Lavoratore_Diploma,Marche,Trentino-Alto Adige,true,23,23,0.1003,0.9703,55,false,0.0046,0.2732,0.0000,2
30763,Lavoratore_Laurea,Friuli-Venezia Giulia,Lombardia,true,14,14,0.1907,0.8056,52,false,0.0187,0.3659,0.2498,2
33544,Lavoratore_Diploma,Marche,Lazio,true,20,20,0.1252,0.7960,52,false,0.0730,0.2593,0.0000,2
31292,Lavoratore_Laurea,Toscana,Trentino-Alto Adige,true,14,14,0.1651,0.7597,62,false,0.0252,0.2257,0.3579,2
24132,Lavoratore_Diploma,Molise,Lazio,true,5,5,0.3205,0.7031,38,false,0.0121,0.6916,0.3259,2
22200,Lavoratore_Diploma,Veneto,Lombardia,true,15,15,0.1640,0.8352,40,false,0.1623,0.2588,0.0000,2
26620,Lavoratore_Diploma,Abruzzo,Umbria,true,10,10,0.0346,0.6329,46,false,0.0240,0.0671,0.0000,2
39443,Lavoratore_Diploma,Sicilia,Lombardia,true,18,18,0.2705,1.3170,56,false,0.0230,0.7239,0.0000,2
32441,Lavoratore_Diploma,Lombardia,Trentino-Alto Adige,true,16,16,-0.0043,0.7099,43,false,0.0883,-0.1191,0.0000,2
22001,Lavoratore_Laurea,Veneto,Trentino-Alto Adige,true,14,14,0.1487,0.5325,49,false,0.0938,0.1408,0.2804,2
25750,Lavoratore_Laurea,Campania,Emilia-Romagna,true,11,11,0.2554,0.8209,54,false,0.0384,0.4762,0.3305,2
33894,Lavoratore_Laurea,Marche,Lombardia,false,4,4,0.4041,0.5163,28,false,0.0222,0.6456,0.4366,2
38386,Lavoratore_Laurea,Emilia-Romagna,Liguria,true,12,12,-0.0332,0.5212,40,false,0.0377,-0.1381,0.0000,2
34536,Lavoratore_Diploma,Liguria,Marche,true,10,10,-0.0215,0.8543,31,false,0.0034,-0.0639,0.0000,2
33159,Lavoratore_Diploma,Marche,Lazio,true,11,11,0.1252,0.6879,44,false,0.0730,0.2593,0.0000,2
36665,Lavoratore_Diploma,Umbria,Lombardia,true,10,10,0.1733,0.8880,49,false,0.0187,0.4590,0.0000,2
23348,Lavoratore_Laurea,Sardegna,Lombardia,true,8,8,0.4113,0.9673,55,false,0.0135,0.7381,0.6865,2
39307,Lavoratore_Diploma,Sicilia,Veneto,true,2,2,0.1738,1.0794,48,false,0.0147,0.4651,0.0000,2
22198,Lavoratore_Laurea,Veneto,Piemonte,true,7,7,0.0699,0.7022,35,false,0.0318,0.0670,0.1565,2
28362,Lavoratore_Diploma,Piemonte,Lazio,false,5,5,-0.0113,0.7275,26,false,0.0251,0.1124,-0.1656,2
25902,Lavoratore_Diploma,Campania,Emilia-Romagna,true,12,12,0.1808,0.9229,42,false,0.0384,0.4558,0.0000,2
28926,Lavoratore_Laurea,Piemonte,Veneto,true,4,4,-0.0617,0.6267,29,false,0.0318,-0.0916,-0.1565,2
30386,Lavoratore_Laurea,Friuli-Venezia Giulia,Emilia-Romagna,true,11,11,0.0557,0.6311,51,false,0.0239,0.1366,-0.0189,2
25351,Disoccupato_Diploma,Campania,Lazio,true,0,18,0.3175,0.5108,61,false,0.2648,0.5611,0.0000,2
38881,Lavoratore_Diploma,Emilia-Romagna,Veneto,true,4,4,0.1321,0.5447,30,false,0.3774,-0.0906,0.0000,2
31232,Lavoratore_Laurea,Toscana,Trentino-Alto Adige,true,13,13,0.1499,0.5736,46,false,0.0252,0.2098,0.3115,2
